ticker,date,signal_sec,entry_price,exit_price,pnl_pct,aligned_return_pct,ai_direction,ai_rank,ai_rank_score,status,finalized,exit_reason,sector,market_cap_tier,catalysts,macro_catalysts,record_type,policy,split,trade_count,win_rate_pct,mean_return_pct,median_return_pct,compounded_return_pct,profit_factor,max_drawdown_pct,worst_trade_pct,top_ticker,top_ticker_share_pct,top_day,top_day_share_pct
DFNS,2026-07-31,1785504420,29.7,29.7,0,0,bullish,5,55,open,false,session_end,Industrials,micro,49205e86e8516d64f517e925,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
KSCP,2026-07-31,1785504420,1.595,1.595,0,0,watch,6,54.5,open,false,session_end,Industrials,nano,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
SNDK,2026-07-31,1785504420,1250.88,1250.88,0,0,watch,4,55.1,open,false,session_end,Technology,public_top_gainers,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
XRX,2026-07-31,1785504420,3.035,3.035,0,0,watch,2,56.5,open,false,session_end,Industrials,small,22fbe645ab305d93c26e9be9|94f1ce45cf8ebf7c29a8c055,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
BE,2026-07-31,1785504720,215.41,215.41,0,0,bullish,7,54.2,open,false,session_end,Industrials,large,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
CMCO,2026-07-31,1785504720,19.015,19.015,0,0,bullish,2,56.4,open,false,session_end,Industrials,small,22fbe645ab305d93c26e9be9,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
DFNS,2026-07-31,1785504720,29.705,29.705,0,0,bullish,5,55,open,false,session_end,Industrials,micro,49205e86e8516d64f517e925,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
GCTK,2026-07-31,1785504720,0.488,0.488,0,0,bullish,8,54.1,open,false,session_end,Healthcare,nano,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
KSCP,2026-07-31,1785504720,1.6,1.6,0,0,watch,6,54.5,open,false,session_end,Industrials,nano,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
XRX,2026-07-31,1785504720,3.05,3.05,0,0,watch,3,56.3,open,false,session_end,Industrials,small,22fbe645ab305d93c26e9be9|94f1ce45cf8ebf7c29a8c055,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
BE,2026-07-31,1785505020,216.859,216.859,0,0,bullish,7,54.3,open,false,session_end,Industrials,large,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
CMCO,2026-07-31,1785505020,19.003,19.003,0,0,bullish,3,56,open,false,session_end,Industrials,small,22fbe645ab305d93c26e9be9,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
DFNS,2026-07-31,1785505020,28.815,28.815,0,0,bullish,5,55,open,false,session_end,Industrials,micro,49205e86e8516d64f517e925,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
GCTK,2026-07-31,1785505020,0.501,0.501,0,0,bullish,8,54.1,open,false,session_end,Healthcare,nano,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
KSCP,2026-07-31,1785505020,1.6,1.6,0,0,watch,6,54.5,open,false,session_end,Industrials,nano,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
XRX,2026-07-31,1785505020,3.055,3.055,0,0,watch,2,56.3,open,false,session_end,Industrials,small,22fbe645ab305d93c26e9be9|94f1ce45cf8ebf7c29a8c055,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
BE,2026-07-31,1785505320,215.98,215.98,0,0,bullish,7,54.2,open,false,session_end,Industrials,large,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
BHC,2026-07-31,1785505320,6.71,6.71,0,0,bullish,1,56.9,open,false,session_end,Healthcare,mid,9ec25d17a03d1941a46d3c55,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
CIFR,2026-07-31,1785505320,22.555,22.555,0,0,watch,12,51.8,open,false,session_end,Technology,mid,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
CMCO,2026-07-31,1785505320,19.003,19.003,0,0,bullish,3,56,open,false,session_end,Industrials,small,22fbe645ab305d93c26e9be9,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
DFNS,2026-07-31,1785505320,28.67,28.67,0,0,bullish,5,55,open,false,session_end,Industrials,micro,49205e86e8516d64f517e925,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
KSCP,2026-07-31,1785505320,1.615,1.615,0,0,watch,6,54.5,open,false,session_end,Industrials,nano,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
SNDK,2026-07-31,1785505320,1263.64,1263.64,0,0,watch,4,55.1,open,false,session_end,Technology,public_top_gainers,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
XRX,2026-07-31,1785505320,3.042,3.042,0,0,watch,2,56.3,open,false,session_end,Industrials,small,22fbe645ab305d93c26e9be9|94f1ce45cf8ebf7c29a8c055,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
BE,2026-07-31,1785505620,215.775,215.775,0,0,bullish,7,54.3,open,false,session_end,Industrials,large,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
BHC,2026-07-31,1785505620,6.725,6.725,0,0,bullish,1,56.9,open,false,session_end,Healthcare,mid,9ec25d17a03d1941a46d3c55,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
CMCO,2026-07-31,1785505620,19.171,19.171,0,0,bullish,3,56,open,false,session_end,Industrials,small,22fbe645ab305d93c26e9be9,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
DFNS,2026-07-31,1785505620,29.075,29.075,0,0,bullish,5,54.9,open,false,session_end,Industrials,micro,49205e86e8516d64f517e925,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
IREN,2026-07-31,1785505620,37.59,37.59,0,0,watch,10,53.1,open,false,session_end,Financial,public_top_gainers,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
KSCP,2026-07-31,1785505620,1.619,1.619,0,0,watch,6,54.5,open,false,session_end,Industrials,nano,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
SNDK,2026-07-31,1785505620,1270.01,1270.01,0,0,watch,4,55.1,open,false,session_end,Technology,public_top_gainers,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
BE,2026-07-31,1785505920,215.635,215.635,0,0,bullish,7,54.3,open,false,session_end,Industrials,large,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
CMCO,2026-07-31,1785505920,19.07,19.07,0,0,bullish,3,56,open,false,session_end,Industrials,small,22fbe645ab305d93c26e9be9,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
DFNS,2026-07-31,1785505920,28.755,28.755,0,0,bullish,5,54.9,open,false,session_end,Industrials,micro,49205e86e8516d64f517e925,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
GCTK,2026-07-31,1785505920,0.533,0.533,0,0,bullish,8,54,open,false,session_end,Healthcare,nano,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
KSCP,2026-07-31,1785505920,1.615,1.615,0,0,watch,6,54.5,open,false,session_end,Industrials,nano,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
SNDK,2026-07-31,1785505920,1264.7,1264.7,0,0,watch,4,55.1,open,false,session_end,Technology,public_top_gainers,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
BE,2026-07-31,1785506220,215.66,215.66,0,0,bullish,7,54.2,open,false,session_end,Industrials,large,,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
BHC,2026-07-31,1785506220,6.728,6.728,0,0,bullish,1,56.9,open,false,session_end,Healthcare,mid,9ec25d17a03d1941a46d3c55,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
CMCO,2026-07-31,1785506220,19.07,19.07,0,0,bullish,3,56,open,false,session_end,Industrials,small,22fbe645ab305d93c26e9be9,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
DFNS,2026-07-31,1785506220,28.49,28.49,0,0,bullish,5,54.9,open,false,session_end,Industrials,micro,49205e86e8516d64f517e925,64025c1388f33655e865dd5c|0a873fda1ee6252e8ac6097c|91837d6f1d13fd6ca851d0ab|b17d16a41740cf57e7843248|8bbf41266e90e47b03e4789a|4162c478c13f83052155de34|ec56b77104bd6ba0abf12e05|1e71e7453939b452278ecb25|8812824db91c14272bb75fd8|70474b376fdc8e8f6cfe9cad|f54625ca068c2718ca3f15c8|0580c6e7d603ed97b5bab8f5|71d86cdd3a9249fa1ed0fdd0|d6f27036a87f212471efa052|25d3a13b2626a451ec3286f3,,,,,,,,,,,,,,,
